DateKey;YearMonth;FullDateAlternateKey;EnglishDayNameOfWeek;CalendarYear;ShortMonth;MonthNumberOfYear
20170714;201707;2017-07-14;Friday;2017;Jul;7
20170715;201707;2017-07-15;Saturday;2017;Jul;7
20170716;201707;2017-07-16;Sunday;2017;Jul;7
20170717;201707;2017-07-17;Monday;2017;Jul;7
20170718;201707;2017-07-18;Tuesday;2017;Jul;7
20170719;201707;2017-07-19;Wednesday;2017;Jul;7
20170720;201707;2017-07-20;Thursday;2017;Jul;7
20170721;201707;2017-07-21;Friday;2017;Jul;7
20170722;201707;2017-07-22;Saturday;2017;Jul;7
20170723;201707;2017-07-23;Sunday;2017;Jul;7
20170724;201707;2017-07-24;Monday;2017;Jul;7
20170725;201707;2017-07-25;Tuesday;2017;Jul;7
20170726;201707;2017-07-26;Wednesday;2017;Jul;7
20170727;201707;2017-07-27;Thursday;2017;Jul;7
20170728;201707;2017-07-28;Friday;2017;Jul;7
20170729;201707;2017-07-29;Saturday;2017;Jul;7
20170730;201707;2017-07-30;Sunday;2017;Jul;7
20170731;201707;2017-07-31;Monday;2017;Jul;7
20170801;201708;2017-08-01;Tuesday;2017;Aug;8
20170802;201708;2017-08-02;Wednesday;2017;Aug;8
20170803;201708;2017-08-03;Thursday;2017;Aug;8
20170804;201708;2017-08-04;Friday;2017;Aug;8
20170805;201708;2017-08-05;Saturday;2017;Aug;8
20170806;201708;2017-08-06;Sunday;2017;Aug;8
20170807;201708;2017-08-07;Monday;2017;Aug;8
20170808;201708;2017-08-08;Tuesday;2017;Aug;8
20170809;201708;2017-08-09;Wednesday;2017;Aug;8
20170810;201708;2017-08-10;Thursday;2017;Aug;8
20170811;201708;2017-08-11;Friday;2017;Aug;8
20170812;201708;2017-08-12;Saturday;2017;Aug;8
20170813;201708;2017-08-13;Sunday;2017;Aug;8
20170814;201708;2017-08-14;Monday;2017;Aug;8
20170815;201708;2017-08-15;Tuesday;2017;Aug;8
20170816;201708;2017-08-16;Wednesday;2017;Aug;8
20170817;201708;2017-08-17;Thursday;2017;Aug;8
20170818;201708;2017-08-18;Friday;2017;Aug;8
20170819;201708;2017-08-19;Saturday;2017;Aug;8
20170820;201708;2017-08-20;Sunday;2017;Aug;8
20170821;201708;2017-08-21;Monday;2017;Aug;8
20170822;201708;2017-08-22;Tuesday;2017;Aug;8
20170823;201708;2017-08-23;Wednesday;2017;Aug;8
20170824;201708;2017-08-24;Thursday;2017;Aug;8
20170825;201708;2017-08-25;Friday;2017;Aug;8
20170826;201708;2017-08-26;Saturday;2017;Aug;8
20170827;201708;2017-08-27;Sunday;2017;Aug;8
20170828;201708;2017-08-28;Monday;2017;Aug;8
20170829;201708;2017-08-29;Tuesday;2017;Aug;8
20170830;201708;2017-08-30;Wednesday;2017;Aug;8
20170831;201708;2017-08-31;Thursday;2017;Aug;8
20170901;201709;2017-09-01;Friday;2017;Sep;9
20170902;201709;2017-09-02;Saturday;2017;Sep;9
20170903;201709;2017-09-03;Sunday;2017;Sep;9
20170904;201709;2017-09-04;Monday;2017;Sep;9
20170905;201709;2017-09-05;Tuesday;2017;Sep;9
20170906;201709;2017-09-06;Wednesday;2017;Sep;9
20170907;201709;2017-09-07;Thursday;2017;Sep;9
20170908;201709;2017-09-08;Friday;2017;Sep;9
20170909;201709;2017-09-09;Saturday;2017;Sep;9
20170910;201709;2017-09-10;Sunday;2017;Sep;9
20170911;201709;2017-09-11;Monday;2017;Sep;9
20170912;201709;2017-09-12;Tuesday;2017;Sep;9
20170913;201709;2017-09-13;Wednesday;2017;Sep;9
20170914;201709;2017-09-14;Thursday;2017;Sep;9
20170915;201709;2017-09-15;Friday;2017;Sep;9
20170916;201709;2017-09-16;Saturday;2017;Sep;9
20170917;201709;2017-09-17;Sunday;2017;Sep;9
20170918;201709;2017-09-18;Monday;2017;Sep;9
20170919;201709;2017-09-19;Tuesday;2017;Sep;9
20170920;201709;2017-09-20;Wednesday;2017;Sep;9
20170921;201709;2017-09-21;Thursday;2017;Sep;9
20170922;201709;2017-09-22;Friday;2017;Sep;9
20170923;201709;2017-09-23;Saturday;2017;Sep;9
20170924;201709;2017-09-24;Sunday;2017;Sep;9
20170925;201709;2017-09-25;Monday;2017;Sep;9
20170926;201709;2017-09-26;Tuesday;2017;Sep;9
20170927;201709;2017-09-27;Wednesday;2017;Sep;9
20170928;201709;2017-09-28;Thursday;2017;Sep;9
20170929;201709;2017-09-29;Friday;2017;Sep;9
20170930;201709;2017-09-30;Saturday;2017;Sep;9
20171001;201710;2017-10-01;Sunday;2017;Oct;10
20171002;201710;2017-10-02;Monday;2017;Oct;10
20171003;201710;2017-10-03;Tuesday;2017;Oct;10
20171004;201710;2017-10-04;Wednesday;2017;Oct;10
20171005;201710;2017-10-05;Thursday;2017;Oct;10
20171006;201710;2017-10-06;Friday;2017;Oct;10
20171007;201710;2017-10-07;Saturday;2017;Oct;10
20171008;201710;2017-10-08;Sunday;2017;Oct;10
20171009;201710;2017-10-09;Monday;2017;Oct;10
20171010;201710;2017-10-10;Tuesday;2017;Oct;10
20171011;201710;2017-10-11;Wednesday;2017;Oct;10
20171012;201710;2017-10-12;Thursday;2017;Oct;10
20171013;201710;2017-10-13;Friday;2017;Oct;10
20171014;201710;2017-10-14;Saturday;2017;Oct;10
20171015;201710;2017-10-15;Sunday;2017;Oct;10
20171016;201710;2017-10-16;Monday;2017;Oct;10
20171017;201710;2017-10-17;Tuesday;2017;Oct;10
20171018;201710;2017-10-18;Wednesday;2017;Oct;10
20171019;201710;2017-10-19;Thursday;2017;Oct;10
20171020;201710;2017-10-20;Friday;2017;Oct;10
20171021;201710;2017-10-21;Saturday;2017;Oct;10
20171022;201710;2017-10-22;Sunday;2017;Oct;10
20171023;201710;2017-10-23;Monday;2017;Oct;10
20171024;201710;2017-10-24;Tuesday;2017;Oct;10
20171025;201710;2017-10-25;Wednesday;2017;Oct;10
20171026;201710;2017-10-26;Thursday;2017;Oct;10
20171027;201710;2017-10-27;Friday;2017;Oct;10
20171028;201710;2017-10-28;Saturday;2017;Oct;10
20171029;201710;2017-10-29;Sunday;2017;Oct;10
20171030;201710;2017-10-30;Monday;2017;Oct;10
20171031;201710;2017-10-31;Tuesday;2017;Oct;10
20171101;201711;2017-11-01;Wednesday;2017;Nov;11
20171102;201711;2017-11-02;Thursday;2017;Nov;11
20171103;201711;2017-11-03;Friday;2017;Nov;11
20171104;201711;2017-11-04;Saturday;2017;Nov;11
20171105;201711;2017-11-05;Sunday;2017;Nov;11
20171106;201711;2017-11-06;Monday;2017;Nov;11
20171107;201711;2017-11-07;Tuesday;2017;Nov;11
20171108;201711;2017-11-08;Wednesday;2017;Nov;11
20171109;201711;2017-11-09;Thursday;2017;Nov;11
20171110;201711;2017-11-10;Friday;2017;Nov;11
20171111;201711;2017-11-11;Saturday;2017;Nov;11
20171112;201711;2017-11-12;Sunday;2017;Nov;11
20171113;201711;2017-11-13;Monday;2017;Nov;11
20171114;201711;2017-11-14;Tuesday;2017;Nov;11
20171115;201711;2017-11-15;Wednesday;2017;Nov;11
20171116;201711;2017-11-16;Thursday;2017;Nov;11
20171117;201711;2017-11-17;Friday;2017;Nov;11
20171118;201711;2017-11-18;Saturday;2017;Nov;11
20171119;201711;2017-11-19;Sunday;2017;Nov;11
20171120;201711;2017-11-20;Monday;2017;Nov;11
20171121;201711;2017-11-21;Tuesday;2017;Nov;11
20171122;201711;2017-11-22;Wednesday;2017;Nov;11
20171123;201711;2017-11-23;Thursday;2017;Nov;11
20171124;201711;2017-11-24;Friday;2017;Nov;11
20171125;201711;2017-11-25;Saturday;2017;Nov;11
20171126;201711;2017-11-26;Sunday;2017;Nov;11
20171127;201711;2017-11-27;Monday;2017;Nov;11
20171128;201711;2017-11-28;Tuesday;2017;Nov;11
20171129;201711;2017-11-29;Wednesday;2017;Nov;11
20171130;201711;2017-11-30;Thursday;2017;Nov;11
20171201;201712;2017-12-01;Friday;2017;Dec;12
20171202;201712;2017-12-02;Saturday;2017;Dec;12
20171203;201712;2017-12-03;Sunday;2017;Dec;12
20171204;201712;2017-12-04;Monday;2017;Dec;12
20171205;201712;2017-12-05;Tuesday;2017;Dec;12
20171206;201712;2017-12-06;Wednesday;2017;Dec;12
20171207;201712;2017-12-07;Thursday;2017;Dec;12
20171208;201712;2017-12-08;Friday;2017;Dec;12
20171209;201712;2017-12-09;Saturday;2017;Dec;12
20171210;201712;2017-12-10;Sunday;2017;Dec;12
20171211;201712;2017-12-11;Monday;2017;Dec;12
20171212;201712;2017-12-12;Tuesday;2017;Dec;12
20171213;201712;2017-12-13;Wednesday;2017;Dec;12
20171214;201712;2017-12-14;Thursday;2017;Dec;12
20171215;201712;2017-12-15;Friday;2017;Dec;12
20171216;201712;2017-12-16;Saturday;2017;Dec;12
20171217;201712;2017-12-17;Sunday;2017;Dec;12
20171218;201712;2017-12-18;Monday;2017;Dec;12
20171219;201712;2017-12-19;Tuesday;2017;Dec;12
20171220;201712;2017-12-20;Wednesday;2017;Dec;12
20171221;201712;2017-12-21;Thursday;2017;Dec;12
20171222;201712;2017-12-22;Friday;2017;Dec;12
20171223;201712;2017-12-23;Saturday;2017;Dec;12
20171224;201712;2017-12-24;Sunday;2017;Dec;12
20171225;201712;2017-12-25;Monday;2017;Dec;12
20171226;201712;2017-12-26;Tuesday;2017;Dec;12
20171227;201712;2017-12-27;Wednesday;2017;Dec;12
20171228;201712;2017-12-28;Thursday;2017;Dec;12
20171229;201712;2017-12-29;Friday;2017;Dec;12
20171230;201712;2017-12-30;Saturday;2017;Dec;12
20171231;201712;2017-12-31;Sunday;2017;Dec;12
20180101;201801;2018-01-01;Monday;2018;Jan;1
20180102;201801;2018-01-02;Tuesday;2018;Jan;1
20180103;201801;2018-01-03;Wednesday;2018;Jan;1
20180104;201801;2018-01-04;Thursday;2018;Jan;1
20180105;201801;2018-01-05;Friday;2018;Jan;1
20180106;201801;2018-01-06;Saturday;2018;Jan;1
20180107;201801;2018-01-07;Sunday;2018;Jan;1
20180108;201801;2018-01-08;Monday;2018;Jan;1
20180109;201801;2018-01-09;Tuesday;2018;Jan;1
20180110;201801;2018-01-10;Wednesday;2018;Jan;1
20180111;201801;2018-01-11;Thursday;2018;Jan;1
20180112;201801;2018-01-12;Friday;2018;Jan;1
20180113;201801;2018-01-13;Saturday;2018;Jan;1
20180114;201801;2018-01-14;Sunday;2018;Jan;1
20180115;201801;2018-01-15;Monday;2018;Jan;1
20180116;201801;2018-01-16;Tuesday;2018;Jan;1
20180117;201801;2018-01-17;Wednesday;2018;Jan;1
20180118;201801;2018-01-18;Thursday;2018;Jan;1
20180119;201801;2018-01-19;Friday;2018;Jan;1
20180120;201801;2018-01-20;Saturday;2018;Jan;1
20180121;201801;2018-01-21;Sunday;2018;Jan;1
20180122;201801;2018-01-22;Monday;2018;Jan;1
20180123;201801;2018-01-23;Tuesday;2018;Jan;1
20180124;201801;2018-01-24;Wednesday;2018;Jan;1
20180125;201801;2018-01-25;Thursday;2018;Jan;1
20180126;201801;2018-01-26;Friday;2018;Jan;1
20180127;201801;2018-01-27;Saturday;2018;Jan;1
20180128;201801;2018-01-28;Sunday;2018;Jan;1
20180129;201801;2018-01-29;Monday;2018;Jan;1
20180130;201801;2018-01-30;Tuesday;2018;Jan;1
20180131;201801;2018-01-31;Wednesday;2018;Jan;1
20180201;201802;2018-02-01;Thursday;2018;Feb;2
20180202;201802;2018-02-02;Friday;2018;Feb;2
20180203;201802;2018-02-03;Saturday;2018;Feb;2
20180204;201802;2018-02-04;Sunday;2018;Feb;2
20180205;201802;2018-02-05;Monday;2018;Feb;2
20180206;201802;2018-02-06;Tuesday;2018;Feb;2
20180207;201802;2018-02-07;Wednesday;2018;Feb;2
20180208;201802;2018-02-08;Thursday;2018;Feb;2
20180209;201802;2018-02-09;Friday;2018;Feb;2
20180210;201802;2018-02-10;Saturday;2018;Feb;2
20180211;201802;2018-02-11;Sunday;2018;Feb;2
20180212;201802;2018-02-12;Monday;2018;Feb;2
20180213;201802;2018-02-13;Tuesday;2018;Feb;2
20180214;201802;2018-02-14;Wednesday;2018;Feb;2
20180215;201802;2018-02-15;Thursday;2018;Feb;2
20180216;201802;2018-02-16;Friday;2018;Feb;2
20180217;201802;2018-02-17;Saturday;2018;Feb;2
20180218;201802;2018-02-18;Sunday;2018;Feb;2
20180219;201802;2018-02-19;Monday;2018;Feb;2
20180220;201802;2018-02-20;Tuesday;2018;Feb;2
20180221;201802;2018-02-21;Wednesday;2018;Feb;2
20180222;201802;2018-02-22;Thursday;2018;Feb;2
20180223;201802;2018-02-23;Friday;2018;Feb;2
20180224;201802;2018-02-24;Saturday;2018;Feb;2
20180225;201802;2018-02-25;Sunday;2018;Feb;2
20180226;201802;2018-02-26;Monday;2018;Feb;2
20180227;201802;2018-02-27;Tuesday;2018;Feb;2
20180228;201802;2018-02-28;Wednesday;2018;Feb;2
20180301;201803;2018-03-01;Thursday;2018;Mar;3
20180302;201803;2018-03-02;Friday;2018;Mar;3
20180303;201803;2018-03-03;Saturday;2018;Mar;3
20180304;201803;2018-03-04;Sunday;2018;Mar;3
20180305;201803;2018-03-05;Monday;2018;Mar;3
20180306;201803;2018-03-06;Tuesday;2018;Mar;3
20180307;201803;2018-03-07;Wednesday;2018;Mar;3
20180308;201803;2018-03-08;Thursday;2018;Mar;3
20180309;201803;2018-03-09;Friday;2018;Mar;3
20180310;201803;2018-03-10;Saturday;2018;Mar;3
20180311;201803;2018-03-11;Sunday;2018;Mar;3
20180312;201803;2018-03-12;Monday;2018;Mar;3
20180313;201803;2018-03-13;Tuesday;2018;Mar;3
20180314;201803;2018-03-14;Wednesday;2018;Mar;3
20180315;201803;2018-03-15;Thursday;2018;Mar;3
20180316;201803;2018-03-16;Friday;2018;Mar;3
20180317;201803;2018-03-17;Saturday;2018;Mar;3
20180318;201803;2018-03-18;Sunday;2018;Mar;3
20180319;201803;2018-03-19;Monday;2018;Mar;3
20180320;201803;2018-03-20;Tuesday;2018;Mar;3
20180321;201803;2018-03-21;Wednesday;2018;Mar;3
20180322;201803;2018-03-22;Thursday;2018;Mar;3
20180323;201803;2018-03-23;Friday;2018;Mar;3
20180324;201803;2018-03-24;Saturday;2018;Mar;3
20180325;201803;2018-03-25;Sunday;2018;Mar;3
20180326;201803;2018-03-26;Monday;2018;Mar;3
20180327;201803;2018-03-27;Tuesday;2018;Mar;3
20180328;201803;2018-03-28;Wednesday;2018;Mar;3
20180329;201803;2018-03-29;Thursday;2018;Mar;3
20180330;201803;2018-03-30;Friday;2018;Mar;3
20180331;201803;2018-03-31;Saturday;2018;Mar;3
20180401;201804;2018-04-01;Sunday;2018;Apr;4
20180402;201804;2018-04-02;Monday;2018;Apr;4
20180403;201804;2018-04-03;Tuesday;2018;Apr;4
20180404;201804;2018-04-04;Wednesday;2018;Apr;4
20180405;201804;2018-04-05;Thursday;2018;Apr;4
20180406;201804;2018-04-06;Friday;2018;Apr;4
20180407;201804;2018-04-07;Saturday;2018;Apr;4
20180408;201804;2018-04-08;Sunday;2018;Apr;4
20180409;201804;2018-04-09;Monday;2018;Apr;4
20180410;201804;2018-04-10;Tuesday;2018;Apr;4
20180411;201804;2018-04-11;Wednesday;2018;Apr;4
20180412;201804;2018-04-12;Thursday;2018;Apr;4
20180413;201804;2018-04-13;Friday;2018;Apr;4
20180414;201804;2018-04-14;Saturday;2018;Apr;4
20180415;201804;2018-04-15;Sunday;2018;Apr;4
20180416;201804;2018-04-16;Monday;2018;Apr;4
20180417;201804;2018-04-17;Tuesday;2018;Apr;4
20180418;201804;2018-04-18;Wednesday;2018;Apr;4
20180419;201804;2018-04-19;Thursday;2018;Apr;4
20180420;201804;2018-04-20;Friday;2018;Apr;4
20180421;201804;2018-04-21;Saturday;2018;Apr;4
20180422;201804;2018-04-22;Sunday;2018;Apr;4
20180423;201804;2018-04-23;Monday;2018;Apr;4
20180424;201804;2018-04-24;Tuesday;2018;Apr;4
20180425;201804;2018-04-25;Wednesday;2018;Apr;4
20180426;201804;2018-04-26;Thursday;2018;Apr;4
20180427;201804;2018-04-27;Friday;2018;Apr;4
20180428;201804;2018-04-28;Saturday;2018;Apr;4
20180429;201804;2018-04-29;Sunday;2018;Apr;4
20180430;201804;2018-04-30;Monday;2018;Apr;4
20180501;201805;2018-05-01;Tuesday;2018;May;5
20180502;201805;2018-05-02;Wednesday;2018;May;5
20180503;201805;2018-05-03;Thursday;2018;May;5
20180504;201805;2018-05-04;Friday;2018;May;5
20180505;201805;2018-05-05;Saturday;2018;May;5
20180506;201805;2018-05-06;Sunday;2018;May;5
20180507;201805;2018-05-07;Monday;2018;May;5
20180508;201805;2018-05-08;Tuesday;2018;May;5
20180509;201805;2018-05-09;Wednesday;2018;May;5
20180510;201805;2018-05-10;Thursday;2018;May;5
20180511;201805;2018-05-11;Friday;2018;May;5
20180512;201805;2018-05-12;Saturday;2018;May;5
20180513;201805;2018-05-13;Sunday;2018;May;5
20180514;201805;2018-05-14;Monday;2018;May;5
20180515;201805;2018-05-15;Tuesday;2018;May;5
20180516;201805;2018-05-16;Wednesday;2018;May;5
20180517;201805;2018-05-17;Thursday;2018;May;5
20180518;201805;2018-05-18;Friday;2018;May;5
20180519;201805;2018-05-19;Saturday;2018;May;5
20180520;201805;2018-05-20;Sunday;2018;May;5
20180521;201805;2018-05-21;Monday;2018;May;5
20180522;201805;2018-05-22;Tuesday;2018;May;5
20180523;201805;2018-05-23;Wednesday;2018;May;5
20180524;201805;2018-05-24;Thursday;2018;May;5
20180525;201805;2018-05-25;Friday;2018;May;5
20180526;201805;2018-05-26;Saturday;2018;May;5
20180527;201805;2018-05-27;Sunday;2018;May;5
20180528;201805;2018-05-28;Monday;2018;May;5
20180529;201805;2018-05-29;Tuesday;2018;May;5
20180530;201805;2018-05-30;Wednesday;2018;May;5
20180531;201805;2018-05-31;Thursday;2018;May;5
20180601;201806;2018-06-01;Friday;2018;Jun;6
20180602;201806;2018-06-02;Saturday;2018;Jun;6
20180603;201806;2018-06-03;Sunday;2018;Jun;6
20180604;201806;2018-06-04;Monday;2018;Jun;6
20180605;201806;2018-06-05;Tuesday;2018;Jun;6
20180606;201806;2018-06-06;Wednesday;2018;Jun;6
20180607;201806;2018-06-07;Thursday;2018;Jun;6
20180608;201806;2018-06-08;Friday;2018;Jun;6
20180609;201806;2018-06-09;Saturday;2018;Jun;6
20180610;201806;2018-06-10;Sunday;2018;Jun;6
20180611;201806;2018-06-11;Monday;2018;Jun;6
20180612;201806;2018-06-12;Tuesday;2018;Jun;6
20180613;201806;2018-06-13;Wednesday;2018;Jun;6
20180614;201806;2018-06-14;Thursday;2018;Jun;6
20180615;201806;2018-06-15;Friday;2018;Jun;6
20180616;201806;2018-06-16;Saturday;2018;Jun;6
20180617;201806;2018-06-17;Sunday;2018;Jun;6
20180618;201806;2018-06-18;Monday;2018;Jun;6
20180619;201806;2018-06-19;Tuesday;2018;Jun;6
20180620;201806;2018-06-20;Wednesday;2018;Jun;6
20180621;201806;2018-06-21;Thursday;2018;Jun;6
20180622;201806;2018-06-22;Friday;2018;Jun;6
20180623;201806;2018-06-23;Saturday;2018;Jun;6
20180624;201806;2018-06-24;Sunday;2018;Jun;6
20180625;201806;2018-06-25;Monday;2018;Jun;6
20180626;201806;2018-06-26;Tuesday;2018;Jun;6
20180627;201806;2018-06-27;Wednesday;2018;Jun;6
20180628;201806;2018-06-28;Thursday;2018;Jun;6
20180629;201806;2018-06-29;Friday;2018;Jun;6
20180630;201806;2018-06-30;Saturday;2018;Jun;6
20180701;201807;2018-07-01;Sunday;2018;Jul;7
20180702;201807;2018-07-02;Monday;2018;Jul;7
20180703;201807;2018-07-03;Tuesday;2018;Jul;7
20180704;201807;2018-07-04;Wednesday;2018;Jul;7
20180705;201807;2018-07-05;Thursday;2018;Jul;7
20180706;201807;2018-07-06;Friday;2018;Jul;7
20180707;201807;2018-07-07;Saturday;2018;Jul;7
20180708;201807;2018-07-08;Sunday;2018;Jul;7
20180709;201807;2018-07-09;Monday;2018;Jul;7
20180710;201807;2018-07-10;Tuesday;2018;Jul;7
20180711;201807;2018-07-11;Wednesday;2018;Jul;7
20180712;201807;2018-07-12;Thursday;2018;Jul;7
20180713;201807;2018-07-13;Friday;2018;Jul;7
20180714;201807;2018-07-14;Saturday;2018;Jul;7
20180715;201807;2018-07-15;Sunday;2018;Jul;7
20180716;201807;2018-07-16;Monday;2018;Jul;7
20180717;201807;2018-07-17;Tuesday;2018;Jul;7
20180718;201807;2018-07-18;Wednesday;2018;Jul;7
20180719;201807;2018-07-19;Thursday;2018;Jul;7
20180720;201807;2018-07-20;Friday;2018;Jul;7
20180721;201807;2018-07-21;Saturday;2018;Jul;7
20180722;201807;2018-07-22;Sunday;2018;Jul;7
20180723;201807;2018-07-23;Monday;2018;Jul;7
20180724;201807;2018-07-24;Tuesday;2018;Jul;7
20180725;201807;2018-07-25;Wednesday;2018;Jul;7
20180726;201807;2018-07-26;Thursday;2018;Jul;7
20180727;201807;2018-07-27;Friday;2018;Jul;7
20180728;201807;2018-07-28;Saturday;2018;Jul;7
20180729;201807;2018-07-29;Sunday;2018;Jul;7
20180730;201807;2018-07-30;Monday;2018;Jul;7
20180731;201807;2018-07-31;Tuesday;2018;Jul;7
20180801;201808;2018-08-01;Wednesday;2018;Aug;8
20180802;201808;2018-08-02;Thursday;2018;Aug;8
20180803;201808;2018-08-03;Friday;2018;Aug;8
20180804;201808;2018-08-04;Saturday;2018;Aug;8
20180805;201808;2018-08-05;Sunday;2018;Aug;8
20180806;201808;2018-08-06;Monday;2018;Aug;8
20180807;201808;2018-08-07;Tuesday;2018;Aug;8
20180808;201808;2018-08-08;Wednesday;2018;Aug;8
20180809;201808;2018-08-09;Thursday;2018;Aug;8
20180810;201808;2018-08-10;Friday;2018;Aug;8
20180811;201808;2018-08-11;Saturday;2018;Aug;8
20180812;201808;2018-08-12;Sunday;2018;Aug;8
20180813;201808;2018-08-13;Monday;2018;Aug;8
20180814;201808;2018-08-14;Tuesday;2018;Aug;8
20180815;201808;2018-08-15;Wednesday;2018;Aug;8
20180816;201808;2018-08-16;Thursday;2018;Aug;8
20180817;201808;2018-08-17;Friday;2018;Aug;8
20180818;201808;2018-08-18;Saturday;2018;Aug;8
20180819;201808;2018-08-19;Sunday;2018;Aug;8
20180820;201808;2018-08-20;Monday;2018;Aug;8
20180821;201808;2018-08-21;Tuesday;2018;Aug;8
20180822;201808;2018-08-22;Wednesday;2018;Aug;8
20180823;201808;2018-08-23;Thursday;2018;Aug;8
20180824;201808;2018-08-24;Friday;2018;Aug;8
20180825;201808;2018-08-25;Saturday;2018;Aug;8
20180826;201808;2018-08-26;Sunday;2018;Aug;8
20180827;201808;2018-08-27;Monday;2018;Aug;8
20180828;201808;2018-08-28;Tuesday;2018;Aug;8
20180829;201808;2018-08-29;Wednesday;2018;Aug;8
20180830;201808;2018-08-30;Thursday;2018;Aug;8
20180831;201808;2018-08-31;Friday;2018;Aug;8
20180901;201809;2018-09-01;Saturday;2018;Sep;9
20180902;201809;2018-09-02;Sunday;2018;Sep;9
20180903;201809;2018-09-03;Monday;2018;Sep;9
20180904;201809;2018-09-04;Tuesday;2018;Sep;9
20180905;201809;2018-09-05;Wednesday;2018;Sep;9
20180906;201809;2018-09-06;Thursday;2018;Sep;9
20180907;201809;2018-09-07;Friday;2018;Sep;9
20180908;201809;2018-09-08;Saturday;2018;Sep;9
20180909;201809;2018-09-09;Sunday;2018;Sep;9
20180910;201809;2018-09-10;Monday;2018;Sep;9
20180911;201809;2018-09-11;Tuesday;2018;Sep;9
20180912;201809;2018-09-12;Wednesday;2018;Sep;9
20180913;201809;2018-09-13;Thursday;2018;Sep;9
20180914;201809;2018-09-14;Friday;2018;Sep;9
20180915;201809;2018-09-15;Saturday;2018;Sep;9
20180916;201809;2018-09-16;Sunday;2018;Sep;9
20180917;201809;2018-09-17;Monday;2018;Sep;9
20180918;201809;2018-09-18;Tuesday;2018;Sep;9
20180919;201809;2018-09-19;Wednesday;2018;Sep;9
20180920;201809;2018-09-20;Thursday;2018;Sep;9
20180921;201809;2018-09-21;Friday;2018;Sep;9
20180922;201809;2018-09-22;Saturday;2018;Sep;9
20180923;201809;2018-09-23;Sunday;2018;Sep;9
20180924;201809;2018-09-24;Monday;2018;Sep;9
20180925;201809;2018-09-25;Tuesday;2018;Sep;9
20180926;201809;2018-09-26;Wednesday;2018;Sep;9
20180927;201809;2018-09-27;Thursday;2018;Sep;9
20180928;201809;2018-09-28;Friday;2018;Sep;9
20180929;201809;2018-09-29;Saturday;2018;Sep;9
20180930;201809;2018-09-30;Sunday;2018;Sep;9
20181001;201810;2018-10-01;Monday;2018;Oct;10
20181002;201810;2018-10-02;Tuesday;2018;Oct;10
20181003;201810;2018-10-03;Wednesday;2018;Oct;10
20181004;201810;2018-10-04;Thursday;2018;Oct;10
20181005;201810;2018-10-05;Friday;2018;Oct;10
